route_id,polyline,start_lat,start_lon,end_lat,end_lon,city,road_type_split,intersection_count,curvature_score,distance_km,duration_min,traffic_level,congestion_index,avg_speed_kmph,time_of_day,weekday,elevation_gain_m,elevation_loss_m,avg_slope_pct,last_updated
R000402,,12.971032,77.608122,12.988686,77.613008,Bengaluru,"{""highway"": 0.65, ""urban"": 0.24, ""local"": 0.11}",2,0.147,11.26,23.49,2,33,28.76,morning,Wednesday,161.3,82.5,1.43,2025-11-13T11:00:07.351187
R000403,,18.481875,73.823488,18.567105,73.836175,Pune,"{""highway"": 0.45, ""urban"": 0.42, ""local"": 0.13}",8,0.087,6.85,8.95,1,18,45.92,afternoon,Tuesday,147.8,37.0,2.16,2025-11-13T11:00:07.351240
R000404,,12.92785,77.562926,12.968692,77.546428,Bengaluru,"{""highway"": 0.16, ""urban"": 0.37, ""local"": 0.47}",7,0.587,5.64,15.29,2,38,22.13,afternoon,Monday,221.5,35.6,3.93,2025-11-13T11:00:07.351435
R000405,,18.517554,73.883126,18.557378,73.807359,Pune,"{""highway"": 0.17, ""urban"": 0.4, ""local"": 0.43}",10,0.91,13.18,42.89,1,85,18.44,morning,Sunday,320.3,228.9,2.43,2025-11-13T11:00:07.351469
R000406,,12.92993,77.62639,12.996407,77.565015,Bengaluru,"{""highway"": 0.25, ""urban"": 0.6, ""local"": 0.15}",96,0.091,32.33,46.5,3,47,41.72,evening,Sunday,54.3,42.4,0.17,2025-11-13T11:00:07.351495
R000407,,18.489877,73.817224,18.482498,73.841889,Pune,"{""highway"": 0.16, ""urban"": 0.23, ""local"": 0.61}",44,0.92,54.93,93.67,1,21,35.19,morning,Sunday,281.8,105.7,0.51,2025-11-13T11:00:07.351532
R000408,,19.118433,72.925108,19.031038,72.833909,Mumbai,"{""highway"": 0.47, ""urban"": 0.3, ""local"": 0.23}",73,0.228,29.75,54.46,0,11,32.78,evening,Sunday,1.0,0.3,0.0,2025-11-13T11:00:07.351559
R000409,,19.118859,72.918492,19.076657,72.843074,Mumbai,"{""highway"": 0.64, ""urban"": 0.22, ""local"": 0.14}",7,0.902,18.32,55.52,0,43,19.8,afternoon,Thursday,60.5,21.7,0.33,2025-11-13T11:00:07.351596
R000410,,13.09614,80.2814,13.106137,80.267233,Chennai,"{""highway"": 0.37, ""urban"": 0.36, ""local"": 0.27}",10,0.816,10.23,14.12,4,47,43.47,afternoon,Wednesday,262.3,183.5,2.56,2025-11-13T11:00:07.351622
R000411,,13.04397,80.276667,13.068293,80.300486,Chennai,"{""highway"": 0.58, ""urban"": 0.29, ""local"": 0.13}",14,0.038,48.25,100.76,3,95,28.73,evening,Friday,249.9,78.4,0.52,2025-11-13T11:00:07.351648
R000412,,28.638532,77.25157,28.625926,77.220195,Delhi,"{""highway"": 0.13, ""urban"": 0.82, ""local"": 0.05}",4,0.739,1.61,2.64,5,38,36.59,evening,Friday,319.6,285.3,19.85,2025-11-13T11:00:07.351683
R000413,,28.576546,77.198831,28.593068,77.176636,Delhi,"{""highway"": 0.55, ""urban"": 0.2, ""local"": 0.25}",11,0.524,3.89,6.29,0,7,37.11,morning,Tuesday,104.1,3.4,2.68,2025-11-13T11:00:07.351709
R000414,,13.062306,80.253188,13.098321,80.256807,Chennai,"{""highway"": 0.16, ""urban"": 0.69, ""local"": 0.15}",2,0.21,5.58,8.15,0,17,41.08,evening,Tuesday,90.3,64.2,1.62,2025-11-13T11:00:07.351757
R000415,,13.016994,77.571397,12.962604,77.622485,Bengaluru,"{""highway"": 0.66, ""urban"": 0.22, ""local"": 0.12}",87,0.053,33.95,84.1,2,84,24.22,evening,Sunday,17.2,11.4,0.05,2025-11-13T11:00:07.351806
R000416,,19.035335,72.875341,19.084122,72.841745,Mumbai,"{""highway"": 0.67, ""urban"": 0.32, ""local"": 0.01}",7,0.736,6.8,9.7,0,11,42.06,evening,Wednesday,102.9,32.2,1.51,2025-11-13T11:00:07.351842
R000417,,12.953233,77.552964,12.9292,77.609709,Bengaluru,"{""highway"": 0.21, ""urban"": 0.46, ""local"": 0.33}",50,0.38,30.33,60.52,3,83,30.07,evening,Wednesday,244.4,70.9,0.81,2025-11-13T11:00:07.351867
R000418,,28.593785,77.196146,28.603572,77.218592,Delhi,"{""highway"": 0.64, ""urban"": 0.34, ""local"": 0.02}",84,0.216,42.18,98.82,0,10,25.61,morning,Saturday,303.4,228.8,0.72,2025-11-13T11:00:07.351891
R000419,,28.570512,77.242605,28.569093,77.237957,Delhi,"{""highway"": 0.35, ""urban"": 0.44, ""local"": 0.21}",38,0.439,26.19,61.57,5,91,25.52,evening,Wednesday,345.2,203.9,1.32,2025-11-13T11:00:07.351916
R000420,,18.507452,73.812772,18.474776,73.811946,Pune,"{""highway"": 0.22, ""urban"": 0.66, ""local"": 0.12}",125,0.093,48.01,100.16,5,16,28.76,evening,Monday,338.7,253.2,0.71,2025-11-13T11:00:07.351948
R000421,,28.587666,77.222284,28.577332,77.23474,Delhi,"{""highway"": 0.59, ""urban"": 0.32, ""local"": 0.09}",83,0.962,43.09,75.31,0,85,34.33,afternoon,Saturday,171.9,32.9,0.4,2025-11-13T11:00:07.351977
R000422,,18.565493,73.869945,18.473122,73.841325,Pune,"{""highway"": 0.65, ""urban"": 0.22, ""local"": 0.13}",64,0.412,32.35,71.18,0,90,27.27,afternoon,Sunday,314.9,51.6,0.97,2025-11-13T11:00:07.352003
R000423,,28.596294,77.168906,28.604685,77.199587,Delhi,"{""highway"": 0.63, ""urban"": 0.34, ""local"": 0.03}",157,0.477,54.09,91.15,0,29,35.61,evening,Wednesday,49.8,26.2,0.09,2025-11-13T11:00:07.352146
R000424,,12.988065,77.572811,13.006005,77.57941,Bengaluru,"{""highway"": 0.3, ""urban"": 0.7, ""local"": 0.0}",23,0.035,10.78,18.15,4,6,35.64,afternoon,Monday,192.2,66.0,1.78,2025-11-13T11:00:07.352176
R000425,,18.512091,73.816311,18.549112,73.835779,Pune,"{""highway"": 0.26, ""urban"": 0.4, ""local"": 0.34}",22,0.857,8.16,16.35,0,14,29.94,morning,Wednesday,337.7,124.9,4.14,2025-11-13T11:00:07.352231
R000426,,12.984609,77.594406,12.923765,77.572513,Bengaluru,"{""highway"": 0.17, ""urban"": 0.31, ""local"": 0.52}",162,0.644,56.08,89.79,4,28,37.47,afternoon,Wednesday,328.6,88.8,0.59,2025-11-13T11:00:07.352258
R000427,,28.569788,77.187956,28.640437,77.173033,Delhi,"{""highway"": 0.58, ""urban"": 0.33, ""local"": 0.09}",34,0.838,15.37,40.0,0,61,23.05,morning,Wednesday,277.3,94.2,1.8,2025-11-13T11:00:07.352289
R000428,,28.578424,77.207931,28.570097,77.256765,Delhi,"{""highway"": 0.2, ""urban"": 0.44, ""local"": 0.36}",156,0.575,55.89,109.37,3,9,30.66,evening,Saturday,303.7,50.6,0.54,2025-11-13T11:00:07.352315
R000429,,13.037429,80.287223,13.062176,80.230021,Chennai,"{""highway"": 0.5, ""urban"": 0.38, ""local"": 0.12}",3,0.246,11.13,22.75,0,38,29.35,morning,Sunday,107.8,58.6,0.97,2025-11-13T11:00:07.352490
R000430,,28.600711,77.193815,28.621579,77.236105,Delhi,"{""highway"": 0.41, ""urban"": 0.32, ""local"": 0.27}",35,0.731,15.94,27.89,4,13,34.29,morning,Tuesday,40.3,6.9,0.25,2025-11-13T11:00:07.352537
R000431,,13.111562,80.271648,13.07061,80.261152,Chennai,"{""highway"": 0.58, ""urban"": 0.39, ""local"": 0.03}",27,0.776,10.36,12.71,2,11,48.91,evening,Sunday,86.3,28.5,0.83,2025-11-13T11:00:07.352565
R000432,,17.378984,78.53469,17.390722,78.457968,Hyderabad,"{""highway"": 0.24, ""urban"": 0.22, ""local"": 0.54}",40,0.782,15.63,21.1,0,54,44.45,afternoon,Friday,267.8,206.2,1.71,2025-11-13T11:00:07.352590
R000433,,28.567987,77.241316,28.565701,77.201677,Delhi,"{""highway"": 0.33, ""urban"": 0.5, ""local"": 0.17}",45,0.409,27.17,52.94,5,97,30.79,evening,Sunday,349.7,100.3,1.29,2025-11-13T11:00:07.352615
R000434,,17.352446,78.447955,17.426888,78.517583,Hyderabad,"{""highway"": 0.31, ""urban"": 0.27, ""local"": 0.42}",58,0.233,23.76,65.74,2,93,21.69,morning,Friday,17.0,0.2,0.07,2025-11-13T11:00:07.352652
R000435,,18.510292,73.826393,18.550296,73.828717,Pune,"{""highway"": 0.11, ""urban"": 0.49, ""local"": 0.4}",138,0.408,46.65,129.57,1,23,21.6,morning,Tuesday,193.8,25.1,0.42,2025-11-13T11:00:07.352676
R000436,,17.345778,78.498971,17.341507,78.473448,Hyderabad,"{""highway"": 0.3, ""urban"": 0.38, ""local"": 0.32}",38,0.665,19.65,49.56,1,96,23.79,evening,Tuesday,177.1,148.0,0.9,2025-11-13T11:00:07.352701
R000437,,18.548955,73.837341,18.470851,73.88175,Pune,"{""highway"": 0.63, ""urban"": 0.31, ""local"": 0.06}",20,0.725,27.2,44.81,2,57,36.42,evening,Friday,285.2,99.5,1.05,2025-11-13T11:00:07.352725
R000438,,18.50729,73.807122,18.558118,73.849698,Pune,"{""highway"": 0.46, ""urban"": 0.48, ""local"": 0.06}",102,0.427,40.61,63.84,2,83,38.17,afternoon,Monday,271.4,183.9,0.67,2025-11-13T11:00:07.352749
R000439,,17.367515,78.451412,17.386552,78.528343,Hyderabad,"{""highway"": 0.68, ""urban"": 0.25, ""local"": 0.07}",11,0.767,4.46,12.23,2,58,21.88,afternoon,Wednesday,137.1,115.5,3.07,2025-11-13T11:00:07.352778
R000440,,19.080163,72.879797,19.095639,72.888869,Mumbai,"{""highway"": 0.12, ""urban"": 0.69, ""local"": 0.19}",61,0.725,51.53,80.15,1,12,38.58,afternoon,Wednesday,265.6,102.6,0.52,2025-11-13T11:00:07.352808
R000441,,12.974086,77.592426,12.987632,77.571631,Bengaluru,"{""highway"": 0.24, ""urban"": 0.7, ""local"": 0.06}",113,0.399,39.27,162.39,5,19,14.51,evening,Wednesday,331.6,114.9,0.84,2025-11-13T11:00:07.352848
R000442,,12.982812,77.57091,12.954898,77.596345,Bengaluru,"{""highway"": 0.26, ""urban"": 0.52, ""local"": 0.22}",78,0.048,32.96,40.91,2,11,48.34,morning,Sunday,243.4,92.9,0.74,2025-11-13T11:00:07.352873
R000443,,19.093055,72.899419,19.030671,72.915592,Mumbai,"{""highway"": 0.2, ""urban"": 0.32, ""local"": 0.48}",24,0.88,43.33,125.77,4,63,20.67,morning,Saturday,148.6,8.9,0.34,2025-11-13T11:00:07.352904
R000444,,18.541398,73.846946,18.53276,73.830068,Pune,"{""highway"": 0.2, ""urban"": 0.33, ""local"": 0.47}",2,0.44,7.88,13.79,5,77,34.29,evening,Thursday,261.0,184.7,3.31,2025-11-13T11:00:07.352929
R000445,,13.016595,77.581658,12.963368,77.6281,Bengaluru,"{""highway"": 0.7, ""urban"": 0.26, ""local"": 0.04}",157,0.974,54.07,73.96,4,36,43.86,afternoon,Saturday,122.5,120.8,0.23,2025-11-13T11:00:07.352953
R000446,,13.073499,80.298532,13.098176,80.256048,Chennai,"{""highway"": 0.18, ""urban"": 0.25, ""local"": 0.57}",3,0.852,10.18,12.88,0,58,47.42,evening,Monday,204.7,181.2,2.01,2025-11-13T11:00:07.352979
R000447,,17.351847,78.463992,17.380751,78.52584,Hyderabad,"{""highway"": 0.58, ""urban"": 0.36, ""local"": 0.06}",3,0.352,42.54,45.98,1,34,55.51,evening,Tuesday,65.1,24.8,0.15,2025-11-13T11:00:07.353003
R000448,,17.382157,78.460998,17.340357,78.524291,Hyderabad,"{""highway"": 0.57, ""urban"": 0.3, ""local"": 0.13}",7,0.806,25.27,64.04,5,59,23.68,morning,Sunday,226.5,185.7,0.9,2025-11-13T11:00:07.353027
R000449,,18.546847,73.817551,18.517512,73.902129,Pune,"{""highway"": 0.01, ""urban"": 0.24, ""local"": 0.75}",115,0.423,56.04,122.54,3,69,27.44,morning,Monday,76.4,22.2,0.14,2025-11-13T11:00:07.353051
R000450,,13.042918,80.227797,13.072994,80.273765,Chennai,"{""highway"": 0.47, ""urban"": 0.45, ""local"": 0.08}",8,0.777,3.51,7.91,0,29,26.62,morning,Sunday,74.7,35.1,2.13,2025-11-13T11:00:07.353077
R000451,,12.978805,77.566899,12.984715,77.597193,Bengaluru,"{""highway"": 0.33, ""urban"": 0.49, ""local"": 0.18}",84,0.582,46.2,89.22,0,55,31.07,afternoon,Tuesday,332.1,72.7,0.72,2025-11-13T11:00:07.353116
R000452,,18.531804,73.863669,18.529957,73.875656,Pune,"{""highway"": 0.06, ""urban"": 0.51, ""local"": 0.43}",38,0.336,14.88,36.05,0,15,24.77,evening,Sunday,43.2,38.2,0.29,2025-11-13T11:00:07.353158
R000453,,28.65007,77.257783,28.570012,77.255643,Delhi,"{""highway"": 0.25, ""urban"": 0.3, ""local"": 0.45}",74,0.469,55.83,126.8,0,95,26.42,morning,Saturday,12.8,10.3,0.02,2025-11-13T11:00:07.353202
R000454,,12.930087,77.619353,13.015337,77.609333,Bengaluru,"{""highway"": 0.68, ""urban"": 0.3, ""local"": 0.02}",47,0.812,26.45,42.16,3,90,37.64,afternoon,Thursday,132.4,45.6,0.5,2025-11-13T11:00:07.353240
R000455,,13.128461,80.290479,13.033504,80.226521,Chennai,"{""highway"": 0.49, ""urban"": 0.35, ""local"": 0.16}",143,0.147,57.78,56.45,1,31,61.41,morning,Monday,335.2,44.0,0.58,2025-11-13T11:00:07.353265
R000456,,13.046514,80.249574,13.126796,80.293099,Chennai,"{""highway"": 0.25, ""urban"": 0.27, ""local"": 0.48}",115,0.647,40.47,137.95,4,31,17.6,afternoon,Saturday,263.2,202.0,0.65,2025-11-13T11:00:07.353289
R000457,,13.01355,77.64147,12.945666,77.640421,Bengaluru,"{""highway"": 0.31, ""urban"": 0.35, ""local"": 0.34}",5,0.675,20.65,34.92,2,55,35.48,afternoon,Tuesday,78.5,76.3,0.38,2025-11-13T11:00:07.353324
R000458,,17.407398,78.453098,17.359244,78.53187,Hyderabad,"{""highway"": 0.42, ""urban"": 0.46, ""local"": 0.12}",2,0.038,11.31,15.53,0,50,43.7,afternoon,Saturday,165.3,148.1,1.46,2025-11-13T11:00:07.353362
R000459,,28.659348,77.16266,28.617655,77.163219,Delhi,"{""highway"": 0.4, ""urban"": 0.42, ""local"": 0.18}",62,0.144,29.29,82.42,4,59,21.32,morning,Tuesday,259.9,257.9,0.89,2025-11-13T11:00:07.353387
R000460,,18.524435,73.83438,18.49089,73.851076,Pune,"{""highway"": 0.26, ""urban"": 0.24, ""local"": 0.5}",111,0.146,39.43,44.9,5,63,52.69,evening,Thursday,109.5,67.8,0.28,2025-11-13T11:00:07.353413
R000461,,13.088985,80.248159,13.115371,80.253082,Chennai,"{""highway"": 0.62, ""urban"": 0.37, ""local"": 0.01}",9,0.201,6.66,14.13,0,87,28.28,afternoon,Thursday,56.3,18.4,0.85,2025-11-13T11:00:07.353443
R000462,,13.073676,80.260713,13.042597,80.289822,Chennai,"{""highway"": 0.46, ""urban"": 0.21, ""local"": 0.33}",15,0.939,26.88,85.54,1,38,18.85,morning,Sunday,17.5,3.0,0.07,2025-11-13T11:00:07.353467
R000463,,12.988167,77.625646,12.991539,77.631501,Bengaluru,"{""highway"": 0.19, ""urban"": 0.35, ""local"": 0.46}",61,0.179,36.88,78.39,4,32,28.23,evening,Wednesday,317.5,149.9,0.86,2025-11-13T11:00:07.353492
R000464,,17.38555,78.479365,17.349212,78.503053,Hyderabad,"{""highway"": 0.12, ""urban"": 0.23, ""local"": 0.65}",2,0.246,24.53,36.07,2,41,40.8,afternoon,Friday,248.0,77.4,1.01,2025-11-13T11:00:07.353516
R000465,,12.990541,77.552946,12.976455,77.611772,Bengaluru,"{""highway"": 0.22, ""urban"": 0.41, ""local"": 0.37}",17,0.763,31.64,49.71,5,87,38.19,afternoon,Tuesday,152.1,146.2,0.48,2025-11-13T11:00:07.353546
R000466,,12.940882,77.591828,12.959352,77.546217,Bengaluru,"{""highway"": 0.55, ""urban"": 0.28, ""local"": 0.17}",23,0.542,9.48,24.64,0,62,23.08,evening,Tuesday,2.8,0.2,0.03,2025-11-13T11:00:07.353822
R000467,,18.524399,73.812632,18.555509,73.863101,Pune,"{""highway"": 0.38, ""urban"": 0.51, ""local"": 0.11}",46,0.365,36.33,141.29,0,69,15.43,afternoon,Monday,265.7,102.3,0.73,2025-11-13T11:00:07.353871
R000468,,19.115442,72.868179,19.073508,72.880496,Mumbai,"{""highway"": 0.4, ""urban"": 0.24, ""local"": 0.36}",58,0.197,51.04,80.24,4,50,38.17,morning,Friday,219.2,140.1,0.43,2025-11-13T11:00:07.353913
R000469,,28.609211,77.163888,28.591434,77.191244,Delhi,"{""highway"": 0.62, ""urban"": 0.37, ""local"": 0.01}",29,0.099,10.87,12.51,3,27,52.13,morning,Friday,125.2,101.0,1.15,2025-11-13T11:00:07.353952
R000470,,13.088306,80.305408,13.062276,80.224671,Chennai,"{""highway"": 0.52, ""urban"": 0.4, ""local"": 0.08}",38,0.84,30.6,48.28,3,79,38.03,evening,Sunday,119.2,35.9,0.39,2025-11-13T11:00:07.353988
R000471,,12.988931,77.553713,12.961015,77.605485,Bengaluru,"{""highway"": 0.15, ""urban"": 0.27, ""local"": 0.58}",92,0.078,53.97,77.0,0,74,42.05,evening,Tuesday,317.2,39.4,0.59,2025-11-13T11:00:07.354025
R000472,,18.570036,73.839665,18.532288,73.870455,Pune,"{""highway"": 0.12, ""urban"": 0.65, ""local"": 0.23}",23,0.424,16.93,38.79,5,78,26.19,afternoon,Friday,49.5,26.6,0.29,2025-11-13T11:00:07.354051
R000473,,18.488912,73.861125,18.547618,73.853015,Pune,"{""highway"": 0.25, ""urban"": 0.55, ""local"": 0.2}",16,0.648,34.75,67.47,2,15,30.9,afternoon,Sunday,47.8,25.0,0.14,2025-11-13T11:00:07.354076
R000474,,12.991018,77.579236,12.929459,77.602556,Bengaluru,"{""highway"": 0.36, ""urban"": 0.62, ""local"": 0.02}",8,0.213,19.45,44.84,2,58,26.03,afternoon,Saturday,208.0,68.3,1.07,2025-11-13T11:00:07.354108
R000475,,28.569979,77.216512,28.629655,77.196254,Delhi,"{""highway"": 0.4, ""urban"": 0.37, ""local"": 0.23}",22,0.701,19.48,42.42,5,61,27.55,morning,Saturday,105.2,68.4,0.54,2025-11-13T11:00:07.354159
R000476,,17.406516,78.515102,17.356602,78.476731,Hyderabad,"{""highway"": 0.43, ""urban"": 0.28, ""local"": 0.29}",53,0.552,30.14,42.61,2,53,42.44,evening,Wednesday,29.5,26.0,0.1,2025-11-13T11:00:07.354187
R000477,,12.936795,77.618554,13.014349,77.62586,Bengaluru,"{""highway"": 0.44, ""urban"": 0.3, ""local"": 0.26}",53,0.35,39.05,49.42,2,59,47.41,morning,Monday,308.9,273.8,0.79,2025-11-13T11:00:07.354212
R000478,,12.939015,77.638183,12.997519,77.551014,Bengaluru,"{""highway"": 0.16, ""urban"": 0.47, ""local"": 0.37}",130,0.959,47.4,72.62,4,88,39.16,afternoon,Monday,9.4,4.4,0.02,2025-11-13T11:00:07.354237
R000479,,13.089474,80.294408,13.090164,80.313917,Chennai,"{""highway"": 0.06, ""urban"": 0.21, ""local"": 0.73}",18,0.448,15.15,24.45,4,29,37.18,morning,Thursday,42.0,12.8,0.28,2025-11-13T11:00:07.354279
R000480,,12.925764,77.625829,13.006728,77.607591,Bengaluru,"{""highway"": 0.24, ""urban"": 0.27, ""local"": 0.49}",105,0.111,59.43,153.05,3,17,23.3,afternoon,Tuesday,74.3,36.0,0.13,2025-11-13T11:00:07.354312
R000481,,17.389158,78.487498,17.365695,78.482093,Hyderabad,"{""highway"": 0.22, ""urban"": 0.45, ""local"": 0.33}",50,0.175,19.5,29.28,1,80,39.96,morning,Tuesday,119.2,82.1,0.61,2025-11-13T11:00:07.354339
R000482,,19.031609,72.915556,19.122606,72.9091,Mumbai,"{""highway"": 0.67, ""urban"": 0.28, ""local"": 0.05}",23,0.284,8.77,25.65,5,89,20.51,afternoon,Friday,326.2,18.0,3.72,2025-11-13T11:00:07.354377
R000483,,18.558828,73.858254,18.499157,73.883743,Pune,"{""highway"": 0.49, ""urban"": 0.5, ""local"": 0.01}",3,0.722,1.66,2.82,2,42,35.32,evening,Tuesday,84.9,78.8,5.11,2025-11-13T11:00:07.354403
R000484,,12.969191,77.636019,13.017748,77.599307,Bengaluru,"{""highway"": 0.49, ""urban"": 0.36, ""local"": 0.15}",9,0.667,32.27,55.45,5,8,34.92,afternoon,Tuesday,152.8,124.2,0.47,2025-11-13T11:00:07.354430
R000485,,18.522376,73.903531,18.479198,73.888613,Pune,"{""highway"": 0.35, ""urban"": 0.48, ""local"": 0.17}",58,0.881,59.21,99.39,5,68,35.74,morning,Saturday,262.9,51.6,0.44,2025-11-13T11:00:07.354459
R000486,,13.035215,80.221426,13.07763,80.271779,Chennai,"{""highway"": 0.11, ""urban"": 0.67, ""local"": 0.22}",34,0.229,47.2,120.32,4,17,23.54,morning,Sunday,170.0,52.6,0.36,2025-11-13T11:00:07.354489
R000487,,13.10751,80.239769,13.130288,80.243957,Chennai,"{""highway"": 0.63, ""urban"": 0.21, ""local"": 0.16}",142,0.021,57.63,242.27,1,83,14.27,afternoon,Monday,15.3,9.9,0.03,2025-11-13T11:00:07.354513
R000488,,18.542191,73.833844,18.548924,73.865202,Pune,"{""highway"": 0.51, ""urban"": 0.37, ""local"": 0.12}",44,0.771,22.64,53.68,3,33,25.31,morning,Thursday,174.8,51.6,0.77,2025-11-13T11:00:07.354538
R000489,,12.935995,77.567358,12.996768,77.633126,Bengaluru,"{""highway"": 0.48, ""urban"": 0.45, ""local"": 0.07}",154,0.714,57.39,167.26,1,29,20.59,afternoon,Friday,8.8,4.3,0.02,2025-11-13T11:00:07.354568
R000490,,17.337594,78.459997,17.370019,78.43953,Hyderabad,"{""highway"": 0.44, ""urban"": 0.3, ""local"": 0.26}",119,0.104,56.71,145.08,0,26,23.45,morning,Friday,111.2,29.7,0.2,2025-11-13T11:00:07.354593
R000491,,18.478016,73.840643,18.560409,73.859039,Pune,"{""highway"": 0.38, ""urban"": 0.3, ""local"": 0.32}",161,0.142,57.64,109.04,0,92,31.72,evening,Friday,114.3,49.3,0.2,2025-11-13T11:00:07.354641
R000492,,28.579086,77.177134,28.567119,77.229633,Delhi,"{""highway"": 0.34, ""urban"": 0.48, ""local"": 0.18}",4,0.96,6.97,7.36,5,76,56.82,morning,Saturday,262.6,149.8,3.77,2025-11-13T11:00:07.354668
R000493,,12.947426,77.596719,13.013559,77.607175,Bengaluru,"{""highway"": 0.61, ""urban"": 0.31, ""local"": 0.08}",2,0.76,1.93,6.56,4,9,17.65,afternoon,Wednesday,301.6,283.7,15.63,2025-11-13T11:00:07.354693
R000494,,17.413087,78.4663,17.374562,78.451101,Hyderabad,"{""highway"": 0.31, ""urban"": 0.3, ""local"": 0.39}",18,0.431,12.08,14.55,0,62,49.81,afternoon,Tuesday,164.6,63.2,1.36,2025-11-13T11:00:07.354718
R000495,,19.091118,72.87741,19.120771,72.876078,Mumbai,"{""highway"": 0.4, ""urban"": 0.36, ""local"": 0.24}",25,0.692,47.6,74.97,1,48,38.1,evening,Saturday,59.5,52.4,0.12,2025-11-13T11:00:07.354745
R000496,,17.371061,78.520914,17.341581,78.495945,Hyderabad,"{""highway"": 0.54, ""urban"": 0.22, ""local"": 0.24}",63,0.177,21.98,31.0,5,89,42.54,morning,Wednesday,142.5,35.7,0.65,2025-11-13T11:00:07.354770
R000497,,13.093017,80.227851,13.071946,80.292193,Chennai,"{""highway"": 0.18, ""urban"": 0.66, ""local"": 0.16}",46,0.14,26.94,49.35,3,69,32.75,afternoon,Wednesday,42.7,21.4,0.16,2025-11-13T11:00:07.354794
R000498,,19.045961,72.833371,19.119118,72.91966,Mumbai,"{""highway"": 0.29, ""urban"": 0.52, ""local"": 0.19}",154,0.566,58.42,123.52,1,24,28.38,afternoon,Tuesday,164.9,17.2,0.28,2025-11-13T11:00:07.354825
R000499,,13.103171,80.293383,13.12377,80.2567,Chennai,"{""highway"": 0.49, ""urban"": 0.2, ""local"": 0.31}",22,0.911,15.56,34.12,1,29,27.36,morning,Thursday,65.4,58.2,0.42,2025-11-13T11:00:07.354850
R000500,,17.373194,78.467395,17.389004,78.484556,Hyderabad,"{""highway"": 0.46, ""urban"": 0.36, ""local"": 0.18}",47,0.364,40.84,76.66,4,96,31.96,morning,Wednesday,113.7,70.8,0.28,2025-11-13T11:00:07.354878
R000501,,19.033666,72.898244,19.113224,72.922062,Mumbai,"{""highway"": 0.35, ""urban"": 0.55, ""local"": 0.1}",117,0.887,45.0,98.67,3,37,27.36,afternoon,Monday,32.7,31.5,0.07,2025-11-13T11:00:07.354902
R000502,,12.93199,77.558739,12.957242,77.594399,Bengaluru,"{""highway"": 0.39, ""urban"": 0.44, ""local"": 0.17}",125,0.268,45.99,114.16,1,32,24.17,evening,Wednesday,75.0,16.0,0.16,2025-11-13T11:00:07.354926
R000503,,17.340309,78.472916,17.37649,78.43847,Hyderabad,"{""highway"": 0.46, ""urban"": 0.32, ""local"": 0.22}",32,0.121,16.03,65.42,4,89,14.7,evening,Tuesday,291.6,20.7,1.82,2025-11-13T11:00:07.354950
R000504,,13.127278,80.23567,13.05771,80.292337,Chennai,"{""highway"": 0.63, ""urban"": 0.25, ""local"": 0.12}",92,0.503,37.16,59.89,4,17,37.23,evening,Thursday,289.8,281.2,0.78,2025-11-13T11:00:07.354975
R000505,,19.060763,72.926824,19.112642,72.831751,Mumbai,"{""highway"": 0.19, ""urban"": 0.28, ""local"": 0.53}",122,0.509,58.02,107.83,4,52,32.28,evening,Tuesday,29.9,22.9,0.05,2025-11-13T11:00:07.354999
R000506,,19.051453,72.904717,19.084907,72.91671,Mumbai,"{""highway"": 0.69, ""urban"": 0.2, ""local"": 0.11}",6,0.89,2.4,2.35,2,24,61.28,evening,Monday,41.2,22.1,1.72,2025-11-13T11:00:07.355024
R000507,,17.342397,78.501599,17.413109,78.508342,Hyderabad,"{""highway"": 0.01, ""urban"": 0.42, ""local"": 0.57}",9,0.367,14.67,28.29,4,98,31.11,morning,Monday,185.1,139.7,1.26,2025-11-13T11:00:07.355054
R000508,,18.544682,73.843254,18.557871,73.871708,Pune,"{""highway"": 0.25, ""urban"": 0.51, ""local"": 0.24}",118,0.863,45.5,63.94,1,50,42.7,morning,Saturday,340.3,300.9,0.75,2025-11-13T11:00:07.355079
R000509,,19.115074,72.902493,19.059059,72.837264,Mumbai,"{""highway"": 0.15, ""urban"": 0.46, ""local"": 0.39}",149,0.082,57.16,123.2,0,59,27.84,evening,Tuesday,116.1,101.0,0.2,2025-11-13T11:00:07.355107
R000510,,17.404632,78.43789,17.351894,78.445351,Hyderabad,"{""highway"": 0.32, ""urban"": 0.25, ""local"": 0.43}",151,0.409,50.57,102.22,5,90,29.68,afternoon,Monday,21.3,5.2,0.04,2025-11-13T11:00:07.355134
R000511,,13.132407,80.27805,13.092684,80.225784,Chennai,"{""highway"": 0.19, ""urban"": 0.44, ""local"": 0.37}",41,0.23,23.38,50.98,2,49,27.52,morning,Saturday,92.3,74.2,0.39,2025-11-13T11:00:07.355159
